block_id,bct,size,priority,deadline,duration
1729,135,21207,1,150,12004172
1737,56,1788,2,150,12006756
1733,106,3681,2,150,12015952
1741,52,3631,2,150,12042771
1749,35,3305,2,150,12067253
1745,39,10000,0,100,12069740
1753,66,10000,0,100,12138614
1761,123,2159,2,150,12237098
1765,92,10000,0,100,12246617
1769,98,3767,2,150,12253081
1773,88,3405,2,150,12284234
1781,60,2503,2,150,12295813
1777,72,10000,0,100,12307512
1785,62,10000,0,100,12339356
1793,46,10000,0,100,12363615
1809,87,10000,0,100,12485541
1805,135,2681,2,150,12494316
1817,74,3102,2,150,12512579
1813,122,3697,2,150,12521086
1821,55,10000,0,100,12535069
1833,119,2746,2,150,12640528
1837,83,2654,2,150,12645748
1841,56,3286,2,150,12658426
1845,66,10000,0,100,12709029
1853,154,31399,1,150,12837638
1857,117,3226,2,150,12840923
1861,131,2766,2,150,12894682
1865,93,10000,0,100,12897707
1873,57,3239,2,150,12902968
1869,107,2958,2,150,12911703
1885,85,2720,2,150,13053195
1889,64,2838,2,150,13072360
1893,48,2600,2,150,13097462
1897,44,10000,0,100,13133832
1901,149,21973,1,150,13240621
1917,111,2893,2,150,13283400
1909,167,3330,2,150,13298876
1913,129,10000,0,100,13301896
1925,48,3025,2,150,13302874
1921,90,3109,2,150,13303984
1929,94,24128,1,150,13389168
1933,87,10000,0,100,13422655
1941,112,3010,2,150,13447909
1945,83,3527,2,150,13459887
1953,50,10000,0,100,13507976
1949,91,3357,2,150,13508723
1957,66,2581,2,150,13524472
1961,155,33149,1,150,13654932
1969,94,10000,0,100,13674501
1977,83,10000,0,100,13705241
1981,119,2681,2,150,13741227
1985,80,10000,0,100,13743280
1993,98,23812,1,150,13801034
1997,96,10000,0,100,13839418
2013,74,10000,0,100,13899933
2009,115,2717,2,150,13900502
2017,86,3412,2,150,13912250
2021,57,4710,2,150,13922440
2025,54,10000,0,100,13960840
2033,94,10000,0,100,14041769
2037,137,2991,2,150,14084342
2045,98,3021,2,150,14086872
2041,105,10000,0,100,14092371
2049,68,2930,2,150,14096401
2053,58,10000,0,100,14127210
2057,65,2035,2,150,14133906
2069,54,10000,0,100,14205134
2065,78,10000,0,100,14228750
2081,88,10000,0,100,14319692
2077,133,2995,2,150,14324223
2089,56,10000,0,100,14327796
2085,99,2932,2,150,14331009
2097,72,10000,0,100,14384526
2117,86,10000,0,100,14520478
2129,85,10000,0,100,14560839
2141,95,10000,0,100,14612602
