block_id,bct,size,priority,deadline,duration
89,4271,100000,2,5000,4298746
97,4284,100000,2,5000,4313821
105,4290,100000,2,5000,4323244
113,4297,100000,2,5000,4333220
121,4307,100000,2,5000,4344577
129,4319,100000,2,5000,4358471
137,4330,100000,2,5000,4372992
145,4345,100000,2,5000,4389678
153,4355,100000,2,5000,4401675
161,4370,100000,2,5000,4419432
169,4384,100000,2,5000,4436802
177,4396,100000,2,5000,4451939
185,4407,100000,2,5000,4464896
193,4416,100000,2,5000,4477121
201,4432,100000,2,5000,4495459
209,4448,100000,2,5000,4513382
217,4465,100000,2,5000,4533634
225,4481,100000,2,5000,4552181
233,4493,100000,2,5000,4566236
241,4505,100000,2,5000,4580095
249,4515,100000,2,5000,4592848
257,4527,100000,2,5000,4607347
265,4543,100000,2,5000,4625544
273,4554,100000,2,5000,4641065
281,4566,100000,2,5000,4654595
289,4579,100000,2,5000,4671134
297,4590,100000,2,5000,4684787
305,4604,100000,2,5000,4700771
313,4616,100000,2,5000,4715862
321,4627,100000,2,5000,4730002
329,4642,100000,2,5000,4746509
337,4650,100000,2,5000,4757751
345,4658,100000,2,5000,4769032
353,4672,100000,2,5000,4785476
361,4683,100000,2,5000,4798752
369,4693,100000,2,5000,4812019
377,4709,100000,2,5000,4829726
385,4718,100000,2,5000,4841335
393,4733,100000,2,5000,4858988
401,4753,100000,2,5000,4880441
409,4766,100000,2,5000,4897182
417,4777,100000,2,5000,4911179
425,4794,100000,2,5000,4930899
433,4804,100000,2,5000,4942436
441,4820,100000,2,5000,4962145
449,4836,100000,2,5000,4979418
457,4852,100000,2,5000,4998739
465,4872,100000,2,5000,5021651
473,4884,100000,2,5000,5036162
481,4896,100000,2,5000,5050598
489,4907,100000,2,5000,5065656
497,4920,100000,2,5000,5082102
505,4935,100000,2,5000,5100116
513,4955,100000,2,5000,5122640
521,4970,100000,2,5000,5139688
529,4982,100000,2,5000,5154566
537,4993,100000,2,5000,5167643
545,5004,100000,2,5000,5180429
553,5018,100000,2,5000,5198162
